company_id,industry,years_in_business,num_employees,annual_revenue,current_ratio,debt_to_equity,interest_coverage,profit_margin,asset_turnover,operating_cash_flow,working_capital,primary_bank_relationship_years,num_banking_products,credit_line_amount,credit_utilization,outstanding_loans,days_past_due,payment_delays_12m,geographic_risk,market_competition,management_quality,sme_credit_score,default_probability,is_default,observation_date,gdp_growth,unemployment_rate,interest_rate,credit_spread,vix,macro_risk_factor
SME_03773,Professional Services,24.5,61,5069053.05,2.6,0.77,7.94,0.1006,1.61,593753.62,300290.7,17.1,6,1745081.9,0.2274,396898.31,0,0,Medium,Medium,5.4,765,0.0021030056325794123,0,2023-03-31,0.03381930882865776,0.05095238573501423,0.037311716094907535,0.017794471254576984,22.539948405450666,0.817930208741833
SME_03774,Other Services,20.4,98,4943855.06,2.54,0.94,1.79,0.0332,0.41,141866.2,691526.65,14.0,5,1183950.51,0.1852,219224.43,0,1,Medium,Low,5.5,659,0.01051564188044464,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8891393605101355
SME_03775,Transportation,7.1,6,727218.79,1.31,1.29,1.22,0.0568,0.56,46381.77,58796.51,6.2,4,221280.75,0.2004,44348.01,0,0,Low,High,5.5,617,0.03955991661606315,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.6613260971441672
SME_03776,Manufacturing,11.9,2,263547.87,3.12,0.75,1.86,-0.0267,2.8,-6898.69,64107.92,8.4,2,52480.92,0.4179,21931.94,90,0,Medium,High,7.4,595,0.029200662013777325,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.9967093521794543
SME_03777,Professional Services,11.0,139,10736732.8,0.85,0.89,4.11,0.0705,1.14,883727.23,556121.55,9.0,3,3357408.19,0.5805,1948972.14,0,0,Low,Low,10.0,649,0.02693915341916906,0,2024-01-31,0.02895401216336245,0.04909605772087824,0.03168004780130085,0.016194242434756336,21.787052278772908,0.7816991191743621
SME_03778,Manufacturing,1.6,1,107993.37,2.49,0.45,16.96,0.0681,2.22,7685.03,20175.79,1.3,1,38763.2,0.715,27715.52,90,0,High,High,6.9,712,0.020781463796469907,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.9335843617982367
SME_03779,Technology,18.5,10,2450711.29,0.53,0.76,4.43,0.0876,1.3,228115.04,503074.44,15.4,2,962794.04,0.123,118390.6,0,0,Low,High,8.0,674,0.013478104079958184,0,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,1.0160229505175198
SME_03780,Technology,1.0,1,132089.47,0.5,0.8,10.69,0.1361,1.84,16680.53,26628.56,1.0,1,55729.63,0.504,28087.83,0,2,High,Low,7.2,647,0.030359941218001008,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.923985757772383
SME_03781,Manufacturing,8.7,7,313941.12,0.87,0.79,7.17,0.1178,2.27,31954.09,20512.47,4.2,3,58183.29,0.2164,12592.9,30,0,Medium,Medium,6.4,685,0.015270839046929522,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.9468380264727759
SME_03782,Healthcare,6.3,5,432487.05,1.75,0.53,5.45,0.0683,3.31,30186.4,107461.91,2.5,8,164883.35,0.2805,46256.6,0,0,Medium,Medium,9.3,701,0.0092748731646582,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.8427322476714992
SME_03783,Other Services,3.8,2,124061.47,4.34,0.64,5.76,0.1003,2.04,10484.97,17057.19,2.7,4,15160.07,0.0889,1347.78,0,0,Low,High,6.7,711,0.009415797810149716,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8928711362213282
SME_03784,Technology,15.0,24,2877646.06,1.6,0.35,9.6,0.0848,0.21,204625.42,560738.33,6.5,3,1358125.86,0.2114,287103.36,0,0,Low,Medium,4.6,761,0.0022377475480784077,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.7947300920328391
SME_03785,Retail Trade,6.8,51,4644866.66,1.23,0.45,10.34,0.1029,1.31,578097.13,1076997.48,2.9,4,2278395.36,0.2633,599808.15,0,2,Low,Medium,9.7,702,0.014652342096900098,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.923985757772383
SME_03786,Transportation,5.5,3,247594.31,2.7,0.89,5.93,0.0713,2.74,17547.98,46511.72,3.6,5,122791.73,0.6092,74804.0,0,2,Low,Low,9.4,674,0.021285357687567136,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_03787,Retail Trade,12.7,14,925240.23,2.26,0.65,7.25,0.0659,0.45,63990.18,92711.57,4.1,1,361270.93,0.2037,73597.46,30,0,Low,Medium,6.5,736,0.005549872362470726,0,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,1.0160229505175198
SME_03788,Retail Trade,1.0,2,110272.6,2.43,0.11,1.74,0.133,0.69,17663.74,27323.93,1.0,6,19846.17,0.1932,3834.0,0,1,Low,High,4.7,678,0.011615961465222589,0,2024-09-30,0.015916548408173605,0.03860390132354587,0.03519987129482797,0.02158169654461952,22.157301463024925,0.9378168222434928
SME_03789,Construction,28.5,38,1859193.76,2.4,0.59,17.91,0.0758,2.88,178565.01,375107.46,16.3,3,598856.34,0.0855,51194.66,0,1,Low,Medium,3.5,772,0.0038526391698465202,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.7947300920328391
SME_03790,Retail Trade,12.0,1,164643.24,1.63,0.33,10.93,0.0567,2.5,8479.24,9455.66,6.6,2,47132.59,0.114,5371.8,30,1,Low,High,7.7,726,0.0069720411390605105,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.9468380264727759
SME_03791,Professional Services,12.7,85,10622660.07,0.68,0.41,1.06,0.0351,2.2,394691.49,1698588.75,8.8,4,3671784.79,0.1037,380708.78,0,1,Low,Medium,8.2,600,0.03820133789067001,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.9121737576182614
SME_03792,Construction,42.1,14,1982308.84,0.95,0.12,5.06,0.0841,0.24,163371.51,264731.39,17.2,1,686159.9,0.1601,109838.1,0,0,Low,Medium,5.9,719,0.011771096923911982,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.9335843617982367
SME_03793,Food Services,4.3,1,134508.33,2.65,1.57,1.52,0.167,2.56,19151.3,23246.07,1.3,4,27843.75,0.0894,2489.81,30,0,Low,Medium,5.0,650,0.013314356389803328,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8928711362213282
SME_03794,Retail Trade,1.6,4,356320.01,0.5,0.13,5.9,0.0708,0.49,25262.24,68989.22,1.4,2,51867.64,0.2237,11603.06,0,0,Medium,Medium,6.8,658,0.07739374074970377,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.9967093521794543
SME_03795,Real Estate,12.3,11,792768.41,2.53,2.26,7.41,0.0458,2.29,34517.15,131368.93,10.7,1,125962.48,0.3969,49998.9,0,1,Low,Low,7.4,658,0.02083941179358744,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.9335843617982367
SME_03796,Construction,14.4,213,24468821.0,1.39,0.1,5.68,0.0476,0.88,1420776.89,5487059.93,7.6,4,10100549.46,0.2701,2728202.14,0,0,Low,Low,7.2,701,0.010360432697537872,0,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7439932568058387
SME_03797,Other Services,17.0,16,1050293.07,2.33,1.62,3.91,0.2203,1.76,229788.64,231063.83,14.0,8,249734.32,0.2918,72874.99,30,0,Low,Low,8.4,700,0.0029132151020009123,0,2024-01-31,0.02895401216336245,0.04909605772087824,0.03168004780130085,0.016194242434756336,21.787052278772908,0.7816991191743621
SME_03798,Professional Services,10.6,30,2653559.02,2.69,2.68,1.5,0.0408,0.2,126390.01,594553.13,8.4,3,1175973.05,0.3884,456720.35,0,0,Low,High,7.7,599,0.03327092390197999,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.8427322476714992
SME_03799,Retail Trade,6.4,25,2024803.29,1.31,1.01,3.32,0.0429,1.44,70342.04,120141.59,3.1,3,425539.65,0.0967,41156.62,0,1,Medium,Medium,8.5,617,0.04458859229979717,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.91920957506971
SME_03800,Technology,5.4,46,4869137.33,0.5,0.51,11.67,0.143,1.3,850398.01,620805.96,2.0,3,1570624.56,0.4684,735621.27,0,0,Low,Medium,5.3,688,0.013855209908010997,0,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.666058435728249
SME_03801,Construction,3.5,1,164499.11,0.56,1.52,2.45,0.0167,2.32,2729.23,19302.67,1.4,3,52475.26,0.337,17686.63,0,0,Low,Low,9.0,542,0.27106830619178746,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.8427322476714992
SME_03802,Manufacturing,4.0,1,108639.75,0.78,0.84,6.55,0.2001,1.16,21112.85,21777.52,2.6,4,15890.76,0.6466,10275.61,0,0,Low,High,8.7,648,0.026539802492386806,0,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,1.0160229505175198
SME_03803,Technology,14.1,19,1829133.82,4.06,0.34,3.15,0.1703,0.38,386502.46,215268.76,11.7,2,603022.51,0.1231,74223.78,0,0,High,High,6.8,725,0.0013219415183659306,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8891393605101355
SME_03804,Other Services,4.2,4,406547.95,2.07,0.41,0.65,0.0593,1.78,21133.97,53507.54,3.0,1,107480.82,0.3985,42831.19,30,1,Low,Medium,6.5,652,0.021334715814163362,0,2024-08-31,0.024619848790466338,0.05987807486761972,0.030277269143197515,0.018696547940990547,27.865517589241698,0.9967093521794543
SME_03805,Other Services,3.4,12,385858.38,2.88,0.5,1.25,0.0163,1.82,6854.38,24025.63,1.8,2,131830.61,0.5484,72294.87,0,1,Low,Medium,8.6,604,0.05293713733295771,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.9121737576182614
SME_03806,Construction,3.3,4,428965.37,2.48,0.56,1.23,0.0962,1.1,46974.94,71544.92,2.1,2,151504.36,0.4163,63066.28,0,1,High,Medium,7.7,666,0.01922288529142033,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.9121737576182614
SME_03807,Construction,11.2,52,8787085.89,2.2,0.58,7.13,0.1002,1.15,780941.05,1558090.34,4.6,3,1176311.27,0.1906,224252.77,0,1,Medium,Low,8.3,732,0.0053816832970196935,0,2023-12-31,0.022708583158864096,0.04619820984379244,0.028232429027276892,0.015741330410729816,19.893059443228346,0.7440273448187127
SME_03808,Manufacturing,1.0,2,100000.0,2.06,1.35,14.99,0.1176,3.31,13010.81,10291.78,1.0,2,15030.77,0.0649,975.72,0,2,Low,High,6.8,691,0.012497067449035002,0,2024-01-31,0.02895401216336245,0.04909605772087824,0.03168004780130085,0.016194242434756336,21.787052278772908,0.7816991191743621
SME_03809,Transportation,2.7,6,512864.23,3.74,0.89,2.9,-0.1366,1.45,-79131.83,113732.45,2.1,1,252989.97,0.2203,55727.01,30,1,Low,High,7.7,543,0.15089046440789566,0,2024-09-30,0.015916548408173605,0.03860390132354587,0.03519987129482797,0.02158169654461952,22.157301463024925,0.9378168222434928
SME_03810,Real Estate,5.0,3,259731.85,3.1,0.91,7.43,0.0786,1.0,16521.1,57029.15,3.5,4,125953.24,0.4643,58485.11,0,0,Medium,Medium,6.1,719,0.01256117440765526,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.6613260971441672
SME_03811,Healthcare,16.5,24,5789287.7,1.55,1.04,6.87,0.0298,0.8,159930.19,1447295.97,8.3,2,1742004.47,0.4071,709167.34,0,1,Medium,High,9.4,667,0.00850021972755611,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.9468380264727759
SME_03812,Healthcare,2.5,1,113480.2,0.5,0.57,10.17,0.0758,3.84,7656.39,19513.92,1.8,4,26858.95,0.2017,5418.49,0,1,High,High,6.9,669,0.044457850255690906,0,2024-09-30,0.015916548408173605,0.03860390132354587,0.03519987129482797,0.02158169654461952,22.157301463024925,0.9378168222434928
SME_03813,Other Services,3.8,3,288496.36,1.7,1.81,6.3,0.0578,0.54,13434.85,71580.33,2.7,3,58685.61,0.2757,16179.1,0,2,Medium,Low,5.7,631,0.036757993649178866,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8928711362213282
SME_03814,Professional Services,4.5,13,2438368.66,1.14,0.46,5.76,0.0072,0.39,20230.67,288765.88,2.9,1,1023592.7,0.3013,308434.52,30,2,Low,Medium,4.8,596,0.0632142132771496,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.8427322476714992
SME_03815,Construction,3.8,4,1083150.88,2.97,0.67,11.14,0.1231,0.49,154607.61,140826.68,2.4,3,497420.7,0.1934,96179.92,60,2,Medium,High,9.2,719,0.00858835479272014,0,2023-03-31,0.03381930882865776,0.05095238573501423,0.037311716094907535,0.017794471254576984,22.539948405450666,0.817930208741833
SME_03816,Retail Trade,2.8,5,372077.2,0.7,2.68,2.48,0.1791,1.09,81368.66,23043.68,2.3,6,78607.06,0.1771,13918.56,0,0,Low,Medium,9.2,569,0.09165729951020571,0,2023-08-31,0.008052395583524479,0.041925163786785305,0.03272494798869057,0.016007742508020287,22.282265607666464,0.8530543036014939
SME_03817,Transportation,1.0,2,216868.74,2.27,1.08,4.27,0.084,0.57,21766.43,44764.82,1.0,1,26449.32,0.1357,3590.22,0,0,Medium,Medium,6.9,679,0.019198751614750247,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9763601936711731
SME_03818,Other Services,3.8,2,187433.25,0.5,0.21,8.14,0.0533,1.48,11623.96,45608.05,2.2,3,75876.25,0.5665,42986.0,0,0,Low,Medium,8.2,654,0.08335154803019132,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.9121737576182614
SME_03819,Professional Services,1.0,1,130783.48,2.58,0.97,4.88,-0.0239,0.24,-3760.43,22413.2,1.0,2,18526.76,0.1299,2407.2,0,1,Low,Low,7.4,578,0.0611844538003855,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.8427322476714992
SME_03820,Retail Trade,21.7,7,667150.08,0.5,0.27,3.39,0.0372,1.87,22996.95,103774.88,15.1,1,101385.39,0.5047,51168.01,0,0,Low,High,6.4,645,0.04691398982663165,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.8559504400397184
SME_03821,Retail Trade,3.1,3,380066.64,3.18,0.81,12.02,0.0817,2.33,27118.87,53558.2,1.9,1,90049.68,0.3902,35137.25,0,1,Medium,High,4.5,723,0.012445197375127035,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8891393605101355
SME_03822,Real Estate,47.3,75,5223476.21,3.92,1.9,7.69,0.0063,1.01,31263.57,600106.09,15.2,1,2158743.07,0.4099,884911.35,30,3,Low,Medium,7.1,630,0.02649038977398048,1,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7439932568058387
SME_03823,Healthcare,8.0,66,6581455.05,1.87,1.65,5.66,0.1104,1.91,712257.13,833902.27,3.3,3,1067152.71,0.0412,43959.88,0,0,Low,High,8.0,685,0.008380650532712298,0,2023-03-31,0.03381930882865776,0.05095238573501423,0.037311716094907535,0.017794471254576984,22.539948405450666,0.817930208741833
SME_03824,Construction,7.4,35,5918496.6,0.69,0.58,2.95,0.1365,0.53,846894.17,689385.09,4.4,3,2394089.88,0.6409,1534297.51,0,2,Low,Medium,9.3,613,0.04799562382534875,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.923985757772383
SME_03825,Other Services,8.3,17,882726.34,1.14,2.28,6.21,0.1775,1.21,182117.58,198184.27,5.2,3,291715.9,0.6989,203870.53,0,0,Low,Medium,6.9,622,0.029105751675983386,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8928711362213282
SME_03826,Construction,4.7,1,100000.0,1.04,0.43,9.32,0.1071,0.55,12316.68,15257.45,2.3,1,31098.52,0.2069,6433.6,0,1,Low,Low,6.0,700,0.021996097493434768,0,2023-03-31,0.03381930882865776,0.05095238573501423,0.037311716094907535,0.017794471254576984,22.539948405450666,0.817930208741833
SME_03827,Construction,11.8,9,1022940.04,1.03,0.5,10.11,0.07,2.81,73663.19,226795.39,9.6,6,217335.1,0.79,171688.06,30,1,Low,Medium,6.4,681,0.030376934424954052,0,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.666058435728249
SME_03828,Construction,1.0,2,246423.67,4.67,0.17,7.89,0.0337,1.39,9211.68,42184.16,1.0,1,70732.98,0.3566,25226.8,60,2,Low,High,6.1,674,0.03169008913118081,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.7947300920328391
SME_03829,Professional Services,1.1,1,100000.0,1.59,0.38,9.03,0.1227,3.12,13847.43,14583.51,1.0,1,36557.35,0.3677,13441.11,60,0,High,High,8.4,722,0.006289533652534138,0,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7439932568058387
SME_03830,Technology,3.8,2,179062.07,1.58,0.64,3.72,-0.0073,0.38,-1559.36,41470.78,2.3,1,55130.04,0.2008,11072.22,0,1,Medium,High,3.1,586,0.03987962406583586,0,2023-11-30,0.04472161011056566,0.0553360888922595,0.028026805183269686,0.022505520881805113,17.018481254621115,0.7414076186699331
SME_03831,Construction,3.2,1,100000.0,1.91,1.7,0.93,0.0745,3.2,8158.34,11252.71,2.7,2,16069.74,0.5261,8453.69,0,3,Medium,Medium,6.8,602,0.06202378440402833,1,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8785029209906745
SME_03832,Real Estate,1.6,2,121860.46,0.5,0.59,9.91,0.0534,4.0,6108.82,12294.66,1.0,4,37176.04,0.1828,6796.03,0,1,Low,High,3.7,644,0.09809256217007023,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,1.000500405969456
SME_03833,Manufacturing,1.7,1,100010.33,1.11,0.92,3.6,0.1908,0.22,17284.85,16892.75,1.0,6,47152.09,0.6646,31337.25,0,0,Low,Low,6.1,628,0.026384704651483827,1,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.8427322476714992
SME_03834,Construction,3.1,6,584247.17,2.36,0.35,4.58,0.0941,1.76,70862.47,33087.68,2.0,3,280741.51,0.2311,64868.59,90,1,Low,Medium,7.6,698,0.014716438751516183,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8785029209906745
SME_03835,Technology,6.9,2,405864.18,1.12,0.15,6.18,0.1531,1.91,70541.76,21017.77,2.6,4,76963.51,0.2096,16133.47,60,1,Low,High,7.6,692,0.005616746372254496,0,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.666058435728249
SME_03836,Technology,1.0,4,618416.69,0.74,2.18,3.98,0.1685,1.02,87830.58,42386.85,1.0,4,159348.64,0.426,67886.77,120,3,Low,Medium,6.2,563,0.057092528959212886,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.8559504400397184
SME_03837,Retail Trade,3.8,41,3224597.89,1.85,0.65,1.76,0.022,1.82,88505.71,270862.11,2.7,2,1308906.74,0.3148,411982.68,30,1,Low,Medium,5.4,609,0.04628476637793902,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8785029209906745
SME_03838,Finance,7.8,12,1417311.08,1.62,1.47,10.09,0.0338,1.59,50287.06,316684.04,5.8,5,167000.01,0.2718,45390.04,30,0,Low,High,9.4,669,0.01867704200523522,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.7947300920328391
SME_03839,Healthcare,6.2,46,3124142.68,0.66,0.28,2.21,0.0685,0.38,237741.22,685191.86,4.3,2,1435907.57,0.246,353169.81,0,3,High,Low,6.0,609,0.053887355748805696,0,2023-03-31,0.03381930882865776,0.05095238573501423,0.037311716094907535,0.017794471254576984,22.539948405450666,0.817930208741833
SME_03840,Healthcare,7.2,35,4756400.3,2.08,0.5,6.82,0.0734,0.61,361113.8,891779.69,6.5,3,731977.66,0.3778,276510.37,0,1,Medium,Medium,4.7,720,0.0071697389269806105,0,2024-09-30,0.015916548408173605,0.03860390132354587,0.03519987129482797,0.02158169654461952,22.157301463024925,0.9378168222434928
SME_03841,Healthcare,1.2,1,100000.0,0.7,0.8,8.95,0.1514,3.07,16034.87,21553.2,1.0,2,13349.27,0.1663,2220.04,0,1,Medium,Medium,4.8,663,0.017393104826951753,0,2023-08-31,0.008052395583524479,0.041925163786785305,0.03272494798869057,0.016007742508020287,22.282265607666464,0.8530543036014939
SME_03842,Professional Services,13.5,26,3052275.73,1.09,2.06,3.29,0.0966,0.42,371140.65,675168.49,8.8,5,1437266.59,0.1656,237999.33,30,0,Low,Low,9.6,636,0.017510161981949584,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.6613260971441672
