company_id,industry,years_established,num_employees,is_public,market_cap,annual_revenue,current_ratio,quick_ratio,cash_ratio,debt_to_equity,debt_to_assets,times_interest_earned,net_profit_margin,roa,roe,asset_turnover,inventory_turnover,operating_cash_flow,free_cash_flow,credit_rating,num_banking_relationships,primary_bank_relationship_years,total_credit_facilities,committed_facilities,utilization_rate,outstanding_debt,geographic_diversification,regulatory_environment,market_position,esg_score,corporate_credit_score,default_probability,is_default,observation_date,gdp_growth,unemployment_rate,interest_rate,credit_spread,vix,macro_risk_factor
CORP_0889,Manufacturing,14,553,1,1817469066.83,100459760.11,1.39,1.24,0.39,0.88,0.4706,5.97,0.0431,0.1002,0.2097,2.19,4.15,5100668.68,3452427.09,BB+,5,6.5,13841818.35,8371148.69,0.2463,2061457.5,Domestic,Low,Strong,70,674,0.012135863491306806,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.8220648219250999
CORP_0890,Manufacturing,107,6548,1,895297582.51,1645418179.47,2.3,1.55,0.82,1.86,0.5527,7.32,0.1899,0.0332,0.091,0.54,2.65,384126946.16,230815240.07,BBB,2,50.2,302397777.0,241151794.39,0.2327,56118187.93,Global,High,Average,70,709,0.023088406433230693,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.8876763336936222
CORP_0891,Transportation,5,3880,1,523649214.02,541722481.92,2.35,1.79,1.06,0.41,0.252,10.28,0.1261,0.0104,0.0159,0.3,4.9,83910711.78,66013021.42,AA-,8,3.3,97652304.53,62403467.62,0.1794,11196951.25,Global,Medium,Strong,71,834,0.0017202137675080623,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.778281751303648
CORP_0892,Media,38,2678,0,0.0,350781192.48,0.8,0.61,0.32,0.41,0.2496,6.91,0.1204,0.0647,0.0864,0.41,2.4,52043281.38,39345480.38,A-,3,22.8,98477267.52,87534401.25,0.0293,2562718.56,Global,Medium,Average,79,754,0.007956713864663298,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.8876763336936222
CORP_0893,Media,20,2208,1,1874926864.24,1051987961.59,1.1,0.76,0.4,1.48,0.6862,7.85,0.1194,0.0348,0.0987,2.74,5.28,156568575.3,103361189.95,A+,9,15.2,239741560.3,203768615.57,0.2151,43822654.95,Global,Medium,Average,70,771,0.006648272193148043,0,2024-10-31,-0.0024318512365618886,0.05629499586269324,0.03385166478859259,0.014819687670918288,27.872443953656187,0.8560943715676737
CORP_0894,Consumer Goods,13,4428,1,34203920649.26,1509424122.84,0.8,0.5,0.3,0.82,0.4552,5.84,0.1311,0.1229,0.2299,3.0,3.79,262726081.64,207918466.06,AA-,7,5.5,130540923.41,114720917.27,0.5311,60925460.51,Regional,Medium,Average,67,808,0.0009973111521663358,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.8876763336936222
CORP_0895,Manufacturing,37,1645,0,0.0,211116233.73,1.51,1.12,0.62,0.15,0.1051,12.31,0.0924,0.0944,0.1068,0.88,8.23,23234875.63,17085570.34,BB+,6,18.2,35503129.24,27493256.72,0.216,5939451.57,Regional,Low,Strong,21,725,0.0027135357693006358,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9021123716377477
CORP_0896,Financial Services,11,8335,0,0.0,4891413712.16,1.62,1.14,0.56,0.37,0.2596,10.48,0.1154,0.2443,0.3682,2.19,11.61,756634639.33,616030646.76,A-,6,3.8,1444428472.77,1041682421.08,0.1778,185166588.55,Regional,Low,Average,65,793,0.0012777545842435907,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.8376130979100156
CORP_0897,Telecommunications,17,3485,1,8939803809.54,801887261.63,2.78,2.44,1.37,2.48,0.6239,3.48,0.1603,0.0828,0.2656,2.45,6.7,144794114.82,121609335.86,BB,6,7.9,192560712.3,168780579.6,0.3039,51285205.73,Regional,Low,Strong,52,620,0.05797491510281103,0,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,0.896925944554073
CORP_0898,Energy,11,3160,1,1274114875.64,919020170.98,1.56,0.95,0.59,0.13,0.1164,7.34,0.0842,0.0598,0.0708,2.16,6.46,85559196.81,64704991.92,B+,6,7.4,74268767.99,46956853.43,0.8075,37919277.01,Regional,Medium,Strong,50,628,0.0830755329813098,1,2023-11-30,0.04472161011056566,0.0553360888922595,0.028026805183269686,0.022505520881805113,17.018481254621115,0.7613581933871103
CORP_0899,Utilities,51,506,1,813191581.5,68485114.86,1.45,1.05,0.68,0.52,0.3075,10.69,0.2028,0.0043,0.0056,0.84,9.7,18690091.35,16301471.47,A-,3,40.2,9877460.86,7163620.04,0.6409,4591458.49,Regional,Medium,Strong,79,773,0.0034193052287034608,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.83086863700811
CORP_0900,Technology,47,5189,1,235599332.24,2361948948.28,1.19,0.91,0.43,0.24,0.1929,3.93,-0.0357,0.0696,0.0729,2.35,4.05,-103414244.52,-80858497.95,BBB,5,35.8,542730105.92,378362660.1,0.3169,119921455.45,Domestic,Low,Average,70,710,0.013460739154645896,0,2023-10-31,0.021148998146335724,0.06353513418750364,0.03642495556914113,0.022536910140728283,22.381872723888694,0.8932096420214415
CORP_0901,Financial Services,10,1098,1,902505615.56,355622971.79,0.8,0.6,0.33,0.96,0.4422,7.73,0.086,0.1862,0.3329,1.77,7.58,34325144.19,27382227.79,BBB+,5,2.4,41221359.8,25209579.24,0.4172,10516908.04,Regional,Medium,Average,74,739,0.004279792153510053,0,2023-11-30,0.04472161011056566,0.0553360888922595,0.028026805183269686,0.022505520881805113,17.018481254621115,0.7613581933871103
CORP_0902,Healthcare,42,3238,0,0.0,1019047447.17,0.85,0.61,0.21,0.49,0.3325,10.68,0.1661,0.1085,0.1652,2.72,2.91,197203510.47,165632830.16,A+,2,20.6,210333689.84,175022458.29,0.0586,10251958.23,Regional,Medium,Leader,72,837,0.000292632313248173,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8785246560659119
CORP_0903,Transportation,5,7644,1,10068537146.79,1700475895.43,1.06,0.84,0.32,0.1,0.0946,16.83,0.1025,-0.0163,-0.015,0.33,14.6,194110151.46,165599129.28,BBB+,2,3.0,261212176.02,185126820.51,0.1386,25665490.34,Global,Medium,Average,60,761,0.003632967160720256,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.8220648219250999
CORP_0904,Financial Services,6,3852,1,1351321480.74,1736969268.92,2.15,1.71,1.14,0.59,0.3435,12.32,0.1717,0.0654,0.0873,0.3,7.27,387232818.4,293402607.78,BBB-,7,2.0,470161215.53,368463487.53,0.2777,102319969.89,Domestic,Medium,Strong,57,730,0.003725251797388619,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9021123716377477
CORP_0905,Financial Services,20,6842,0,0.0,3135494764.79,2.77,1.92,0.95,1.57,0.5808,1.62,0.1069,0.0642,0.157,0.3,10.4,383644545.48,334074932.31,BBB,4,12.5,387674742.57,342091214.92,0.2054,70278696.59,Global,Medium,Strong,45,686,0.026893092543984313,0,2023-12-31,0.022708583158864096,0.04619820984379244,0.028232429027276892,0.015741330410729816,19.893059443228346,0.7088330920178042
CORP_0906,Real Estate,5,4997,0,0.0,832827561.29,3.47,2.3,0.78,2.5,0.8,6.44,0.2298,0.0333,0.1191,1.47,4.65,233974148.67,176126677.75,BB-,6,2.0,174270478.26,149125825.45,0.1062,15842704.78,Global,Medium,Strong,54,609,0.16142037290080663,0,2023-11-30,0.04472161011056566,0.0553360888922595,0.028026805183269686,0.022505520881805113,17.018481254621115,0.7613581933871103
CORP_0907,Energy,134,1531,1,272520427.51,497280236.82,1.11,0.99,0.4,0.87,0.3773,11.63,0.1901,0.1009,0.1989,0.65,4.29,120463882.1,103601307.28,BBB,4,80.4,100833996.64,81396737.02,0.3962,32245880.61,Domestic,Medium,Strong,58,757,0.002258580935138515,0,2024-09-30,0.015916548408173605,0.03860390132354587,0.03519987129482797,0.02158169654461952,22.157301463024925,0.8690131623605147
CORP_0908,Energy,5,1378,1,307099379.07,264041403.11,0.8,0.64,0.31,0.46,0.2798,6.43,0.1602,0.1057,0.1807,0.32,4.28,58947955.08,48166709.29,BBB,5,2.9,69218659.88,44487414.17,0.2682,11931268.43,Domestic,Medium,Leader,81,728,0.0048200242651110356,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.732630294168414
CORP_0909,Telecommunications,5,4052,1,19066347012.15,1136414037.35,1.32,1.18,0.36,0.34,0.3019,8.15,0.1299,0.1447,0.1831,0.44,5.36,193371468.88,124566741.02,BBB+,5,2.0,187310326.03,129157302.27,0.1741,22484380.15,Domestic,Medium,Leader,84,772,0.0018075097051342209,0,2024-12-31,0.03137899549030157,0.061619466678369796,0.031163845282238388,0.01743900680124196,25.529119466695747,0.8428896528747505
CORP_0910,Utilities,87,1362,1,284465166.51,125874042.71,0.8,0.66,0.26,0.51,0.3108,8.84,0.0172,0.1367,0.2298,1.72,3.67,2715237.67,2068324.41,AAA,4,25.1,28577494.39,19115543.51,0.4986,9531849.26,Regional,Low,Leader,38,850,8.29740154469185e-05,0,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.7758461619374679
CORP_0911,Energy,11,500,1,159182675.58,261893954.75,0.8,0.66,0.33,1.02,0.4575,10.28,0.1019,0.0616,0.1065,2.23,3.71,35892391.07,23575912.37,A-,4,6.9,55026538.3,44798775.9,0.601,26923193.8,Global,Low,Average,79,753,0.005643588675261446,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.8781585876280772
CORP_0912,Aerospace,56,2726,0,0.0,534072108.84,1.05,0.81,0.4,2.14,0.7445,5.07,0.0745,0.1257,0.4639,0.76,2.37,49284839.19,39886367.51,BBB-,6,21.7,120911112.41,73522178.27,0.2297,16889846.29,Global,Medium,Weak,61,654,0.02980626035505511,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.778281751303648
CORP_0913,Technology,12,17127,1,9151568660.03,11278647599.56,1.27,1.14,0.73,0.15,0.1126,2.95,0.2781,0.1405,0.1582,2.95,3.35,3535594565.4,2583556398.04,A-,3,3.1,2761848777.84,2175144328.8,0.1114,242278251.74,Domestic,Medium,Weak,62,739,0.006606806200183134,0,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,0.896925944554073
CORP_0914,Telecommunications,5,4082,0,0.0,1148586113.11,0.8,0.53,0.32,0.87,0.4153,7.36,0.2293,0.1096,0.2143,0.7,2.08,350243712.64,213157403.78,A-,3,2.0,210491458.2,132725426.05,0.1542,20460514.37,Regional,Medium,Strong,57,755,0.002512385290581636,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8432684099336892
CORP_0915,Manufacturing,5,1100,1,461200288.0,239547357.23,0.93,0.69,0.45,0.18,0.1294,4.01,0.1823,0.1255,0.1542,0.64,4.71,56690203.67,41182044.11,BBB,9,2.8,42662526.62,36006704.3,0.2418,8707367.25,Global,High,Leader,100,726,0.0047974857414932815,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.732630294168414
CORP_0916,Real Estate,29,9365,1,383639797.58,714772684.3,1.14,0.92,0.54,1.59,0.6733,4.93,0.2109,0.0959,0.2901,0.32,7.4,169027197.33,119491052.46,BBB-,5,19.6,203283904.63,170323826.17,0.1316,22419170.19,Global,Medium,Leader,67,684,0.014761296417105834,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.8220648219250999
CORP_0917,Financial Services,5,2741,1,191271948.01,1707175518.79,0.8,0.64,0.28,0.4,0.3121,6.34,0.0879,0.0305,0.0457,0.83,18.07,195753811.49,175668611.21,A-,5,3.7,312720768.98,244499589.74,0.3626,88665547.56,Regional,Medium,Average,63,738,0.01087905119568647,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8432684099336892
CORP_0918,Healthcare,50,28651,0,0.0,4441146363.27,3.04,2.17,0.99,0.19,0.1923,2.5,0.059,-0.0645,-0.0906,0.3,7.29,358821282.91,223148489.5,AA-,10,11.7,1087666429.77,681045240.68,0.1508,102711624.17,Regional,Medium,Strong,62,801,0.006101690095650491,0,2023-11-30,0.04472161011056566,0.0553360888922595,0.028026805183269686,0.022505520881805113,17.018481254621115,0.7613581933871103
CORP_0919,Manufacturing,17,1827,1,234839063.7,483553317.89,0.93,0.76,0.3,0.77,0.5138,5.01,0.0915,0.0936,0.1673,3.0,4.7,50095908.87,30396285.16,BBB,7,10.6,29072293.47,26152369.19,0.3506,9170066.96,Global,Low,Leader,75,716,0.006181211008447551,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.006429858346778
CORP_0920,Financial Services,11,10357,0,0.0,7164938047.32,0.97,0.79,0.33,0.46,0.2596,5.64,0.0823,0.0654,0.0939,0.83,11.25,751261696.33,627913036.07,A-,3,2.7,1569351858.46,1304240860.54,0.1031,134504612.77,Regional,Low,Leader,77,759,0.004743920463009553,0,2023-04-30,0.03156438627668371,0.05548860656046874,0.0324309570679129,0.02097087145321949,21.24904679221519,0.83086863700811
CORP_0921,Financial Services,23,1658,1,285873309.26,592821808.02,2.0,1.37,0.81,1.31,0.5902,12.44,0.1513,0.1187,0.282,0.7,14.68,105671806.45,81083245.67,A,3,9.8,32077128.55,21075312.02,0.1649,3475034.11,Global,Medium,Average,50,804,0.0005983188560836251,0,2024-11-30,0.03358124784374646,0.0495073889541218,0.03691107179328709,0.02042833664313584,23.252654847146324,0.8785246560659119
CORP_0922,Technology,7,3929,1,15234206.5,2659678485.14,3.72,2.53,1.41,1.11,0.5432,2.28,0.0771,0.1154,0.28,0.4,6.92,250593622.81,201593693.97,AA,4,4.4,660251052.21,428221811.16,0.2344,100378531.08,Global,Low,Leader,58,843,0.0005505566747677063,0,2024-07-31,0.022210383847610954,0.07195995607594714,0.035192313918469754,0.018493943141637013,26.924499295250627,0.9021123716377477
CORP_0923,Financial Services,12,4738,1,416783298.21,606916459.82,0.82,0.53,0.2,0.27,0.1949,10.54,0.038,0.0209,0.0295,1.29,11.76,25686227.92,22977312.37,BBB-,3,5.7,81321247.61,70707133.34,0.0347,2455192.91,Domestic,High,Weak,50,687,0.022268678444733438,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.8781585876280772
CORP_0924,Healthcare,41,5339,1,2393496032.06,1754872301.59,0.8,0.7,0.49,1.2,0.6101,11.09,0.1571,0.1609,0.3183,0.58,4.34,352755526.01,315077596.5,BB,6,30.7,212075418.34,130071395.27,0.1397,18165155.82,Global,High,Average,71,677,0.006589841462747051,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.778281751303648
CORP_0925,Manufacturing,32,1153,1,413579225.12,144164631.0,1.96,1.33,0.44,0.28,0.2099,6.96,0.0798,0.0284,0.0364,1.18,2.37,14693443.17,11539158.88,AA-,1,7.2,14418524.18,12872329.09,0.1253,1613397.76,Regional,Medium,Strong,63,825,0.0022044822624221923,0,2024-05-31,0.034657824834018636,0.05517633942511286,0.03957065105718657,0.014746394670999438,18.814867129049375,0.732630294168414
CORP_0926,Media,15,5205,0,0.0,1110893207.77,2.02,1.68,1.07,1.88,0.669,11.5,0.0905,0.1661,0.5121,2.82,3.6,129297111.67,102320810.92,BBB,7,4.7,64657684.63,48082575.9,0.1387,6669058.65,Global,Low,Weak,72,718,0.006423855923776975,0,2024-03-31,0.004971122783148704,0.048972192996683074,0.03683184875235978,0.013415258116731322,23.573618147452756,0.778281751303648
CORP_0927,Real Estate,24,6224,1,418364401.31,909394124.35,1.03,0.84,0.33,0.39,0.2673,7.54,0.1202,0.1209,0.1629,0.42,4.32,147744252.67,126205555.63,A-,2,7.7,67284364.19,52430324.56,0.0298,1561351.5,Regional,High,Strong,76,774,0.003070793930478751,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.006429858346778
CORP_0928,Manufacturing,36,6778,1,196805876.6,878737992.25,0.8,0.66,0.4,0.28,0.1967,10.74,0.1143,0.0588,0.0643,0.64,4.68,116157482.45,85175316.86,AA,5,8.2,252210611.58,207192331.46,0.0483,10015315.56,Regional,Low,Leader,55,850,0.00036745635412206766,0,2024-06-30,0.06704358967047258,0.04959728125276691,0.0344851812997627,0.015176471367325958,22.5463910957259,0.7758461619374679
CORP_0929,Technology,32,2658,1,7891476018.94,1149184159.48,0.8,0.66,0.38,0.93,0.4673,6.46,0.1488,0.0793,0.1734,1.15,4.41,201268952.59,172920699.01,B+,6,15.1,62383394.76,56009357.36,0.2142,11995039.99,Global,High,Strong,58,608,0.06145506912494606,0,2023-02-28,0.0339973416877403,0.0529424259359959,0.03363760860686109,0.020316013683670107,24.313820360323206,0.8781585876280772
CORP_0930,Telecommunications,18,2632,0,0.0,393127936.92,1.68,1.03,0.46,0.29,0.2475,6.73,0.2458,0.1627,0.2245,0.3,2.0,126661128.53,78015536.95,BBB+,2,9.1,111517339.06,97611558.64,0.4367,42631101.66,Domestic,Low,Average,58,758,0.0033941569587362945,0,2023-01-31,0.029522476424876185,0.048656053745884296,0.031114530822760132,0.01823395348490199,18.7152646552971,0.7410030339756155
CORP_0931,Healthcare,11,1439,1,486161263.35,882846746.51,0.8,0.63,0.28,0.52,0.2838,6.39,0.1194,0.1473,0.2597,1.98,2.0,116959460.84,81317445.62,BBB+,7,2.2,57799622.77,48676233.52,0.3693,17978235.47,Regional,Medium,Strong,64,746,0.0031194067775974677,0,2024-09-30,0.015916548408173605,0.03860390132354587,0.03519987129482797,0.02158169654461952,22.157301463024925,0.8690131623605147
CORP_0932,Consumer Goods,49,2529,1,1450304894.17,335231635.08,0.8,0.63,0.38,0.49,0.3846,2.7,0.0455,-0.0481,-0.0577,0.55,2.58,20766241.2,16685964.48,AA,2,37.5,94116053.81,73355283.35,0.3695,27107149.29,Regional,Low,Strong,68,796,0.004265686294228802,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.807413970683563
CORP_0933,Manufacturing,5,3461,0,0.0,723999736.42,0.8,0.51,0.21,0.29,0.2513,12.36,0.1779,0.1159,0.1252,0.65,3.23,152634827.11,111581770.36,BB,4,2.0,163374862.5,107539189.48,0.5129,55152587.29,Regional,Low,Average,67,688,0.004323496272109736,0,2023-06-30,0.02377519410809946,0.039892130560106355,0.03647305790619906,0.021222648848562054,23.21827868605176,0.8876763336936222
CORP_0934,Transportation,11,6740,1,66349439.81,999105850.46,1.65,1.43,0.97,1.08,0.4819,3.4,0.1895,0.1178,0.2256,0.6,7.13,249160575.43,151957575.98,AA+,1,3.3,280104342.17,186638120.57,0.5524,103098407.7,Domestic,Low,Leader,61,850,0.0004714820959116241,0,2024-01-31,0.02895401216336245,0.04909605772087824,0.03168004780130085,0.016194242434756336,21.787052278772908,0.7644314135073977
CORP_0935,Consumer Goods,8,2351,0,0.0,126421916.23,0.8,0.51,0.22,0.88,0.4425,8.77,0.0391,0.0623,0.0953,0.55,2.0,6653946.69,5225659.45,AA+,3,6.3,10812876.87,6859567.81,0.0648,444817.93,Regional,Medium,Strong,48,850,0.0004945776394700412,0,2023-08-31,0.008052395583524479,0.041925163786785305,0.03272494798869057,0.016007742508020287,22.282265607666464,0.775111971024865
CORP_0936,Media,72,5616,1,591276886.0,471503138.02,3.78,3.11,1.3,0.95,0.5723,3.31,0.0566,0.0731,0.1416,0.75,6.95,36546981.18,30464622.13,BBB-,3,18.6,130168922.94,97780686.81,0.1223,11961974.21,Regional,High,Weak,56,686,0.04609145910217126,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.807413970683563
CORP_0937,Healthcare,21,7995,1,190675598.13,1562982464.05,1.7,1.09,0.47,0.53,0.3615,4.37,0.0036,0.0589,0.0962,1.15,4.56,6377397.78,4139426.85,BBB-,2,9.1,380636594.51,290590558.04,0.1098,31893598.6,Regional,Low,Average,97,684,0.01914101088347766,0,2022-12-31,-0.0018728922892086476,0.060912089898399926,0.03450420889080864,0.013588923375809081,25.863544535543017,0.807413970683563
CORP_0938,Energy,40,2693,1,139787267.4,445294492.35,1.0,0.67,0.33,0.49,0.2703,10.75,0.1076,0.0775,0.1059,0.44,6.59,53452871.18,36422837.21,A+,4,29.7,114411061.99,85191778.1,0.7092,60416367.68,Regional,High,Average,65,817,0.001275587061624009,0,2024-04-30,0.03469556917918611,0.05654511409480706,0.04265661301752087,0.015071299865287758,23.89563209058569,0.8376130979100156
CORP_0939,Energy,40,1575,1,514134433.62,1102290761.74,0.84,0.6,0.28,0.58,0.3965,7.6,0.1081,-0.0092,-0.0127,2.29,6.65,149925450.35,127061633.05,A,8,11.6,106964566.34,91718805.47,0.6651,61006744.03,Domestic,Low,Leader,65,776,0.006676200359996172,0,2024-02-29,0.0289749079021629,0.06025358871416649,0.03420755415740715,0.0171673256091268,24.883245300585088,0.8432684099336892
CORP_0940,Telecommunications,12,1598,0,0.0,257664292.78,0.8,0.62,0.43,0.68,0.4567,12.21,0.2175,-0.0089,-0.0171,0.3,5.08,70312969.41,49593896.95,A-,6,2.8,23078221.39,18833799.35,0.3352,6313143.59,Regional,Medium,Leader,73,771,0.0026382412370457224,0,2023-07-31,0.0199449965378128,0.060318652951567533,0.03648197571268648,0.024912627018436127,27.01983447040821,1.006429858346778
CORP_0941,Healthcare,29,1615,0,0.0,248374717.38,2.25,1.45,0.95,0.97,0.4398,5.38,0.1722,-0.0178,-0.0311,1.88,3.07,53802138.01,35469923.79,BB+,2,21.8,22843137.95,19906183.94,0.1996,3972425.73,Global,Medium,Strong,47,657,0.05410432700730543,0,2023-09-30,0.014007855245148668,0.051049755157718146,0.03290699334585797,0.01621598019368359,29.349076495171758,0.896925944554073
CORP_0942,Technology,21,1841,1,9231855141.63,653054436.91,1.13,0.84,0.55,0.66,0.4734,13.24,0.0861,0.0787,0.1057,3.0,4.64,73029644.67,58865809.73,BB,3,4.9,130212032.14,109038441.08,0.3081,33590743.44,Global,High,Average,58,684,0.004534445160386617,0,2023-05-31,0.012513726520533543,0.07334920130649732,0.031140998862503978,0.01711559471502375,24.577554413233425,0.8220648219250999
CORP_0943,Media,5,988,1,323662275.36,311182710.23,1.29,0.95,0.66,1.11,0.6003,5.98,0.1558,0.0883,0.1846,0.84,4.16,56569447.09,44818068.49,A,9,3.8,63503725.57,47154403.57,0.7945,37462182.11,Domestic,Low,Weak,70,744,0.007824583542411766,0,2023-11-30,0.04472161011056566,0.0553360888922595,0.028026805183269686,0.022505520881805113,17.018481254621115,0.7613581933871103
